Time SenderId SenderProto ReceiverId ReceiverProto   Commodity        Quantity           
604  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
604  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
604  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
605  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
605  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
605  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
606  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
606  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
606  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
607  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
607  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
607  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
608  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
608  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
608  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
609  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
609  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
609  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
610  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
610  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
610  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
611  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
611  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
611  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
612  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
612  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
612  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
613  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
613  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
613  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
614  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
614  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
614  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
615  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
615  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
615  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
616  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
616  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
616  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
617  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
617  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
617  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
618  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
618  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
618  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
619  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
619  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
619  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
620  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
620  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
620  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
621  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
621  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
621  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
622  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
622  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
622  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
623  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
623  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
623  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
624  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
624  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
624  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
625  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
625  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
625  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
626  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
626  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
626  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
627  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
627  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
627  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
628  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
628  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
628  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
629  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
629  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
629  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
630  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
630  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
630  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
631  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
631  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
631  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
632  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
632  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
632  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
633  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
633  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
633  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
634  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
634  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
634  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
635  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
635  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
635  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
636  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
636  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
636  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
637  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
637  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
637  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
638  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
638  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
638  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
639  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
639  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
639  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
640  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
640  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
640  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
641  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
641  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
641  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
642  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
642  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
642  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
643  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
643  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
643  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
644  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
644  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
644  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
645  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
645  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
645  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
646  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
646  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
646  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
647  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
647  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
647  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
648  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
648  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
648  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
649  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
649  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
649  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
650  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
650  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
650  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
651  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
651  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
651  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
652  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
652  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
652  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
653  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
653  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
653  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
654  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
654  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
654  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
655  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
655  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
655  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
656  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
656  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
656  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
657  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
657  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
657  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
658  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
658  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
658  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
659  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
659  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
659  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
660  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
660  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
660  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
661  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
661  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
661  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
662  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
662  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
662  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
663  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
663  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
663  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
664  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
664  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
664  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
665  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
665  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
665  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
666  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
666  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
666  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
667  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
667  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
667  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
668  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
668  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
668  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
669  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
669  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
669  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
670  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
670  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
670  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
671  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
671  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
671  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
672  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
672  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
672  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
673  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
673  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
673  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
674  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
674  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
674  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
675  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
675  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
675  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
676  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
676  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
676  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
677  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
677  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
677  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
678  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
678  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
678  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
679  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
679  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
679  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
680  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
680  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
680  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
681  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
681  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
681  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
682  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
682  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
682  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
683  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
683  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
683  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
684  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
684  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
684  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
685  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
685  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
685  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
686  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
686  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
686  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
687  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
687  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
687  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
688  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
688  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
688  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
689  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
689  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
689  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
690  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33330000001  
690  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
690  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
691  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
691  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
691  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
692  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
692  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
692  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
693  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
693  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
693  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
694  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
694  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
694  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
695  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
695  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
695  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
696  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
696  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
696  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
697  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
697  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
697  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
698  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
698  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
698  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
699  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
699  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
699  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
700  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
700  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
700  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
701  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
701  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
701  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
702  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
702  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
702  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
703  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
703  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
703  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
704  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
704  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
704  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
705  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
705  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
705  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
706  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
706  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
706  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
707  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
707  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
707  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
708  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
708  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
708  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
709  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
709  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
709  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
710  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
710  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
710  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
711  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
711  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
711  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
712  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
712  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
712  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
713  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
713  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
713  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
714  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
714  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
714  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
715  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
715  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33330000001  
715  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
716  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
716  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
716  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33330000001  
717  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
717  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
717  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
718  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
718  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.3333         
718  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
719  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
719  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
719  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
720  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
720  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
720  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
721  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
721  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
721  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
722  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
722  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
722  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
723  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
723  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
723  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
724  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
724  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
724  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
725  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.3333         
725  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
725  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.3333         
726  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
726  74       LWR_storage 213        LWR_separations UOX_spent_stored 83333.33329999998  
726  74       LWR_storage 186        LWR_separations UOX_spent_stored 83333.33329999998  
727  74       LWR_storage 187        LWR_separations UOX_spent_stored 83333.33329999998  
